,game,model,experiment,episode,metric,value
6881,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Violated Request Count,0.0
6882,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Request Success Ratio,1.0
6883,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Episode Speed,0.0
6884,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Draw,0.0
6885,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Episode Efficiency,0.6363636363636364
6886,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Episode Reprompt Efficiency,0.5
6887,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Episode Accuracy,0.875
6888,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Episode Parsing Error Share,0.0
6889,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Episode Accepted Moves per Error,1.75
6890,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Percentage Completed,0.4782608695652174
6891,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_1,Main Score,13.315217391304346
6892,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Aborted,1.0
6893,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Lose,0.0
6894,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Success,0.0
6895,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Request Count,18.0
6896,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Parsed Request Count,18.0
6897,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Violated Request Count,0.0
6898,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Request Success Ratio,1.0
6899,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Episode Speed,0.0
6900,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Draw,0.0
6901,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Episode Efficiency,0.7777777777777778
6902,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Episode Reprompt Efficiency,0.5
6903,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Episode Accuracy,0.6666666666666666
6904,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Episode Parsing Error Share,0.0
6905,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Episode Accepted Moves per Error,3.5
6906,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Percentage Completed,0.8043478260869565
6907,ludo,Llama-3-70B-chat-hf-t0.0--Llama-3-70B-chat-hf-t0.0,4_single_player_False_True_True_2,episode_0,Main Score,20.853462157809982
6908,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Aborted,1.0
6909,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Lose,0.0
6910,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Success,0.0
6911,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Request Count,1.0
6912,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Parsed Request Count,0.0
6913,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Violated Request Count,1.0
6914,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Request Success Ratio,0.0
6915,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Episode Speed,0.0
6916,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Draw,0.0
6917,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Episode Efficiency,0.0
6918,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Episode Reprompt Efficiency,
6919,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Episode Accuracy,0.0
6920,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Episode Parsing Error Share,1.0
6921,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Episode Accepted Moves per Error,0.0
6922,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Percentage Completed,0.0
6923,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_2,Main Score,0.0
6924,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Aborted,1.0
6925,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Lose,0.0
6926,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Success,0.0
6927,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Request Count,1.0
6928,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Parsed Request Count,0.0
6929,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Violated Request Count,1.0
6930,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Request Success Ratio,0.0
6931,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Episode Speed,0.0
6932,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Draw,0.0
6933,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Episode Efficiency,0.0
6934,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Episode Reprompt Efficiency,
6935,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Episode Accuracy,0.0
6936,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Episode Parsing Error Share,1.0
6937,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Episode Accepted Moves per Error,0.0
6938,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Percentage Completed,0.0
6939,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_3,Main Score,0.0
6940,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Aborted,1.0
6941,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Lose,0.0
6942,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Success,0.0
6943,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Request Count,3.0
6944,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Parsed Request Count,2.0
6945,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Violated Request Count,1.0
6946,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Request Success Ratio,0.6666666666666666
6947,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Episode Speed,0.0
6948,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Draw,0.0
6949,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Episode Efficiency,0.6666666666666666
6950,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Episode Reprompt Efficiency,
6951,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Episode Accuracy,0.6666666666666666
6952,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Episode Parsing Error Share,1.0
6953,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Episode Accepted Moves per Error,2.0
6954,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Percentage Completed,0.06521739130434782
6955,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_4,Main Score,1.4492753623188404
6956,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Aborted,1.0
6957,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Lose,0.0
6958,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Success,0.0
6959,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Request Count,1.0
6960,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Parsed Request Count,1.0
6961,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Violated Request Count,0.0
6962,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Request Success Ratio,1.0
6963,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Episode Speed,0.0
6964,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Draw,0.0
6965,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Episode Efficiency,0.0
6966,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Episode Reprompt Efficiency,
6967,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Episode Accuracy,0.0
6968,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Episode Parsing Error Share,0.0
6969,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Episode Accepted Moves per Error,0.0
6970,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Percentage Completed,0.0
6971,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_1,Main Score,0.0
6972,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Aborted,1.0
6973,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Lose,0.0
6974,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Success,0.0
6975,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Request Count,3.0
6976,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Parsed Request Count,2.0
6977,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Violated Request Count,1.0
6978,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Request Success Ratio,0.6666666666666666
6979,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Episode Speed,0.0
6980,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Draw,0.0
6981,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Episode Efficiency,0.6666666666666666
6982,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Episode Reprompt Efficiency,
6983,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Episode Accuracy,0.6666666666666666
6984,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Episode Parsing Error Share,1.0
6985,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Episode Accepted Moves per Error,2.0
6986,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Percentage Completed,0.10869565217391304
6987,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,7_single_player_False_False_False_2,episode_0,Main Score,2.4154589371980677
6988,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Aborted,1.0
6989,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Lose,0.0
6990,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Success,0.0
6991,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Request Count,5.0
6992,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Parsed Request Count,5.0
6993,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Violated Request Count,0.0
6994,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Request Success Ratio,1.0
6995,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Episode Speed,0.0
6996,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Draw,0.0
6997,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Episode Efficiency,0.8
6998,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Episode Reprompt Efficiency,
6999,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Episode Accuracy,0.8
7000,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Episode Parsing Error Share,0.0
7001,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Episode Accepted Moves per Error,4.0
7002,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Percentage Completed,0.021739130434782608
7003,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_2,Main Score,0.6956521739130436
7004,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Aborted,1.0
7005,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Lose,0.0
7006,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Success,0.0
7007,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Request Count,1.0
7008,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Parsed Request Count,0.0
7009,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Violated Request Count,1.0
7010,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Request Success Ratio,0.0
7011,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Episode Speed,0.0
7012,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Draw,0.0
7013,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Episode Efficiency,0.0
7014,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Episode Reprompt Efficiency,
7015,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Episode Accuracy,0.0
7016,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Episode Parsing Error Share,1.0
7017,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Episode Accepted Moves per Error,0.0
7018,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Percentage Completed,0.0
7019,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_3,Main Score,0.0
7020,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Aborted,1.0
7021,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Lose,0.0
7022,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Success,0.0
7023,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Request Count,2.0
7024,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Parsed Request Count,2.0
7025,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Violated Request Count,0.0
7026,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Request Success Ratio,1.0
7027,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Episode Speed,0.0
7028,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Draw,0.0
7029,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Episode Efficiency,0.5
7030,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Episode Reprompt Efficiency,
7031,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Episode Accuracy,0.5
7032,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Episode Parsing Error Share,0.0
7033,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Episode Accepted Moves per Error,1.0
7034,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Percentage Completed,0.0
7035,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_4,Main Score,0.0
7036,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_1,Aborted,1.0
7037,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_1,Lose,0.0
7038,ludo,Mixtral-8x7B-Instruct-v0.1-t0.0--Mixtral-8x7B-Instruct-v0.1-t0.0,6_single_player_False_False_True_2,episode_1,Success,0.0
